model_id,model_name,unique_activities,category
1f9ba96dbf0c41a1963ea3b1417fc36c,Damage compenstion 12Feb,"['setting hearing date', 'Subprocess (check request)', 'Retrieves premises file']",Government
1f9ffcd4aec046888272ee954f86e6ee,Exercise 2,"['Lodge claim to the insurance company', 'Seek statement from witness']",Insurance
1fa8513a01c242ea82c660133dbd4dac,Material Order,"['Consult Supplier Database', 'Select One or More Suppliers', 'Review Quotes', 'Select Best Quote']",Logistics/Wholesale distribution
1faa78029573405da8fe831260106175,(p110)1159,"['send credit information', 'check credit conditions', 'give order', 'make entry of order', 'check balance', 'complete credit requirements', 'prepare consent of terms and conditions', 'purchase goods online', 'review credit condition of buyer', 'receive benchmark of credit']",Banking
1fb3e3300edc49a4ac276195fbeb4b67,8.3.3 Perform fixed asset accounting,"['Maintain fixed asset master data files', 'Establish fixed asset policies and procedures', 'Provide fixed asset data to support tax, statutory, and regulatory reporting', 'Process and record fixed asset additions and retires', 'Process and record fixed asset adjustments, enhancements, revaluations, and transfers', 'Reconcile fixed asset ledger', 'Calculate and record depreciation expense', 'Process and record fixed asset maintenance and repair expenses', 'Track fixed assets including physical inventory']",Other
1fb95ae7a92f4f56b3ef9244e8d1c008,Test,"['Notify customer', 'Process trip information', 'Check credit card information', 'Process request']",Travel and transportation
1fbde70373fa476cbb68d20a43673297,Application loan 21/09/17,"['Archive application', 'reject loan', 'offer loan', 'perform completeness check', 'document loan application', 'do risk analysis']",Banking
1fbedf0afd694f8590880a7539cb24b1,AusNet,"['Schedule The Inspection Plans', 'Schedule The Re-paint Plan', 'Inspect The Poles', 'Re-do the painting', 'Evaluate the Level of Criticality of Poles']",Utilities
1fc0674df2744ed2aba31e989e752419,Ruolan Jane Doe Assignment 8 Sales Sub-process,"['Create Sales Order', 'Feedback Received', 'Send to Customer For Feedback']",Retail
1fc3f7be3f1e493097d6a7eeca3a68ba,New Process,"['Take article from the store', 'Wrap article']",Retail
1fc8521941094f62983939ddfa8c1bc2,Close_order_fatture(semplice),"['close order', 'pay order']",Other
1fcda21c5ff1439399529f75c6096521,Check for available drivers,"['Obtain drivers details within customers cell', 'Calculate drivers ETA']",Travel and transportation
1fcf85dec7e84e6d8cde52c9668daaa7,Issue Resolution - Subprocess,"['Receive Confirmation from Customer', 'Send Feedback Form to Customer', 'Resolve Issue and send back to customer']",Other
1fd01dc091d44ffda88ceebfd8b9555b,Shipping (Draft),"['Received Order', 'Send Product', 'Warehouse Prepares Ship Order']",Logistics/Wholesale distribution
1fd80b3f4dc74c7fb9c1457510cce4b3,OR Gateways,"['Check credit rating', 'Process loan', 'Prepare loan', 'Finalise loan']",Banking
1fda6d36699949d7991a6133f13e72ca,Train Helpers,"['Train the customers', 'Make a training course', 'Send schedule']",Professional services
1fdb12e9ed0643509668b15ee7053a25,week8p20 (Copy),"['Send PO', 'Create rental request', 'Search suppliers catelogues', 'Approve rental request']",Other
1fe44e5732564bbc9b0016173719f61a,Complete physical document,"['Sign PDF', 'Print PDF', 'Attach copies of previous degree and academic transcript to signed PDF', 'Download PDF']",Higher education and research
1feae462ade64e448fd032ef77c8de84,PO Model,"['Check PO', 'Ship goods', 'Get goods stocked']",Logistics/Wholesale distribution
1feae800881d42a780c39915e86bdec2,order warehouse,"['confirm order', 'ship product', 'get shipping address', 'retrieve product from warehouse', 'receive payment', 'archive order', 'check stock availability', 'emit Invoice']",Logistics/Wholesale distribution
1fee6c817aa74e04aa6287d9e138302a,4.2 Planned Order for Semi-Finished,"['Enter Planned Order Profile', 'Save Planned Order', 'Create Planned Order', 'Check Inventory', 'Navigate to Planned Order Create', 'Enter Material, Quantity, Finish Date, Producing Plant and Stor. Location', 'Generate Order Number']",Industrial manufacturing
1ff80e645bef4eeaa85f949d5122a4a3,ABS Business Report Process,"['Integrate Accounting Overlays', 'Send for Validation', 'Review and cleanse data', 'Allocate to VAU staff member', 'Send to SBOG Corporate Finance', 'Create Business Report']",Other
1ff8f8b247ea4d30a7dddef0eb8c9451,BACKUP DATA,"['BACKUP SERVER HDD TO TAPE', 'STOCK BACKUP TAPE IN SAFE']",Other
2004f5ada84a42d996893b372975505d,Current Process - Request for course information by interested parties,"['Transmit information', 'Research and compile course information']",Higher education and research
200bde11a4294930a8293abd2bb5432c,Procurement,"['Determine manufacturer lead times', 'Determine component order quantity', 'Place orders', 'Forecast production requirements/ volume']",Industrial manufacturing
20112df2813c4c78a66290e9d5efdf19,KM Instruments,"['Technologies-based Instruments', 'analyse success of instruments', 'Support the embededness', 'Humen-based Instruments', 'Embed those instruments in process areas', 'Define instruments']",Other
20126a4776104d7aa830a34e11dd80d5,Fig 3.10_AB,"['Check order line items', 'Register order', 'Forward sub-order to Hamberg warehouse', 'Forward suborder to Amsterdam warehouse']",Logistics/Wholesale distribution
201d46d7f24a4f0da73ff3f96eb2a547,Level5 Process taken by customer arrange,"['Organize materials', 'Complete the request']",Other
201d65ca0a4142d0b5d72a035ea55627,10.4 Manage firewall rules,"['Notify the requestor', 'Select the level of the rule', 'Select the service', 'Select Apply to', 'Request is lodged and allocated', 'Select the action', 'Select the source', 'Select the destination', 'Enter the rule name', 'Add new rule']",Other
201e2c60b2644105b85b6a73333d5e48,Prepare the POA (Power of Attorney)_Final,"['Check and inform the mistake', 'Send E-mail to lawyer (for editing)', 'Send the POA to lawyer by E-mail For double checking)', 'Collect all the physical documents that useful for the POA', 'Receive the POA E-mail from Lawyer', 'Save and make copy of the POA', 'Verify POA', 'Check the POA', 'Send the POA to CEO for sign', 'Send POA and all related documents to delivery man', 'Confirm Lawyer address']",Other
201e6d66f21542cbbd09e93dd88460bb,Order Fulfillment Example Figure 3.15,"['Check stock availability', 'Check raw material availability']",Logistics/Wholesale distribution
2026ff6b68fc46b8a83e5d4fbf186125,Quiz4 Lecture 8,"['Archive system', 'Add complaint to incident agenda', 'Analyze complaint', 'Refer complaint internally with form', 'Refer complaint externally with form', 'Register call', 'Inform complaint', 'Confirm external party by using telephone']",Other
2031d9f46f354ca09c067b6825d16637,Goal Setting & Scoping (Copie),"['Compare Impacts on business', 'Determine possible scopes for KM activities', 'Compare Costs', 'Compare Benefits', 'Select scope', 'Define scope', 'Compare determined possibilities']",Other
2039a7d4c8e6479b8522d050153d2e9e,Sub-Process Excercise,"['A Sub-Process', 'Task']",Other
203d42afb868452e93f774aa0273b5ee,Online Order Process (Diagram 1.1),"['Send Package to Warehouse', 'Package Order', 'Send Confirmation Email', 'Check Shipment', 'Fill Post Label', 'Prepare Courier Paperwork', 'Receive Quote', 'Combine Paperwork and Packaged Good']",Retail
20430a62dcc4482f911978c2737d5f3a,Exersice BPMN with lanes,"['Create learning path (syllabus)', 'Collect participants data', 'Booking of training module', 'Create Learning Media', 'Assign to Corporate Learning Cataloge', 'Assign Learning media', 'Confirm assignment', 'Booking Approval', 'Take part in Training']",Higher education and research
204b046d795145eb9753823eebed8383,Workshop 3,"['Archive the order', 'Confirm the order', 'Retrieve product from warehouse', 'get shipment address', 'receive payment', 'produce invoice', 'Check availability of stock', 'ship the product']",Retail
204f402b893c47a79fb99b0d4a01d325,Example 1(SELECTIVE),"['BACK TO HOSTEL', 'DEPARTURE ON TIME', 'REACH HOSTEL', 'DEPARTURE LATE']",Travel and transportation
20535f0f0cfd43f2953fe71406eab0a1,A.5.2.3. Sequence Activities,"['Define Enterprise Environmental Factors', 'Organize and adjust sequence of activities', 'Define Organizational Process Assets', 'Determine lead and lag values', 'Create Precedence diagram for defined activities', 'Gather Project Management Plan', 'Determine dependencies', 'Gather Project Charter']",Professional services
20541e689e8b478eafede356a86d25e0,New Process,"['Get goods from stock', 'Check order', 'Ship product']",Retail
206051cd420c45c3a1caeb0cce67eb46,Test Quick,"['Register Application', 'Task', 'Cancel']",Other
206b775bb83f4d96982f954ace8818df,Try 2,"['Manufacture Product', 'Elaborate Complete Sewing Kit', 'Check Stock Availability', 'Stock in storage unit']",Consumer products
206b78bc601945b5a9c60b28f7bfc984,Fulfill prescription,"['Dispense Medication', 'Record order details', 'Prepare Order']",Life sciences and healthcare
2072a96929954886a3b6bc239dba9a87,BST_ProjectPlanning,"['Define Milestones', 'create Timeline', 'create Project Description Plan', 'Define start and deadline of the Project', 'Estimate resources, time and people']",Other
20735182c2d2402ebb58fa20e622f6a8,Pharmacy,"['Perform quality check', 'Put in pick-up area', 'Enter details', 'Fill prescription', 'Perform DUR', 'Perform insurance check']",Life sciences and healthcare
2074d8886769477fa046c26a274b81c3,W4-P6(SELF-EXERCISE)(KLIA CHECK-IN & CHECK-IN BAGGAGE),"['GET READY TO CHECK-IN', 'Subprocess (CHECK-IN)', 'Subprocess (CHECK-IN BAGGAGE)']",Travel and transportation
20760d99ff464a3983b2bc1e11a04d1a,W5 - P3(EXERCISE),"['BOARD FLIGHT', 'CHECK-IN', 'CHECK-IN LUGGAGE']",Travel and transportation
20824bd8e8d14f2b8b5dec024933a533,Stage_1,"['Step Theoretical Framework', 'Step Data Selection']",Other
2083303cfe7442b98169bfcc91ad1386,Set exit interview with employee,"['Employee agrees to appointment date', 'Employee agrees to exit interview', 'Function Head sets appointment']",Other
2087d505f06a42de9a5c3ee0e3b2f425,BPMN Exercise 3: Teaching a class,"['Class part', 'Teacher going back to office', 'min Break']",Higher education and research
208b1f9521f641f9a52bb7f58cda28bc,Figure 3.10_Jane Doe,"['Check order item lines', 'Forward sub-order to Amsterdam warehouse', 'Register order', 'Forward sub-order to Hamburg warehouse']",Logistics/Wholesale distribution
208df81ad6d94f6eacfc2f20111b6ff4,Tratement [ESERCITAZIONE2],"['Treatment', 'Assessment', 'laboratory test']",Life sciences and healthcare
208f2b0667154c1188d4b2c0f17b3eee,Sen the Quote via mail or in poerson,"['Task', 'Accept the quote']",Other
208f4ec4a207471c94a2a028bb8359bf,repair process,"['Repair broken parts', 'Perform full inspection of bike', 'Adjust list of repair parts']",Other
209a14c13b04426994f5a2626d187a2a,prepare product,"['provide packing material', 'wrap product', 'Get product from stock']",Consumer products
209a5247e170488b9281cb700d3a0f8f,Require Site Visit,"['Extra requirement', 'Nego with Customer', 'Arrange Site Visit', 'prepare drawing', 'Send quotation']",Professional services
209a6db8ce7e4062957b93f8adba65ae,update profile,"['save changes', 'go to profile', 'click edit profile button', 'update preferred changes']",Other
209c2e7bbf004941b8f1dd9b17a952ee,PracticeExercise6_Jane Doe,"['Deliver and receive payments', 'Receive prescription', 'Produce order', 'Enter and check prescription']",Life sciences and healthcare
20b723b7ede1461e969881372ecde5c2,AS-IS REVIEW/APPROVAL BY ENGINEERING,"['Insert review comments', 'Advise team', 'Review documents', 'Post revised file']",Professional services
20b7fc8e44a24a3ba2bc9876b2189841,Batch process,"['Input consumables', 'Create batch', 'Run GII macro', 'Perform procedure', 'Analyse results']",Chemicals
deef3a7bbb6840c79f8b6e602ba01f8c,EUROfusion Payment,"['EC- Funding credited to EUR Ofusion bank account', 'EC Interim Payment Letter received']",Government
deeff67bd82947fea308192269248eab,PO cancellation,"['Notify cancellation of PO', 'Return Goods to vendor', 'Cancel PO', 'quality and quantity of goods not matched with PO']",Other
def4beedaaab461fa1d40a8ac1f1b774,Claim process week 6,"['notify customer', 'Prepare recommendation']",Other
def63b4e3dcd430096bc082f421fe311,copy1,"['The Truck Run to Cargo Stack', 'Weigh the Empty Truck', 'Truck Enters the Port', 'The Truck Loads Cargo', 'Weigh the Loaded Truck', 'Truck Leave Port', 'Fraud Inspection']",Travel and transportation
df043382085f4817b9c8ca48fc1e1980,Jane Doe List Assignment 8 Preparation Process,"['collects drugs from shelves', 'places in bag', 'staples prescription to bag']",Life sciences and healthcare
df0f9c794f824d5a9ad84075a1482107,complete register tab 'Datenerhebung',"['check pieces spread over whole order', 'Enter Zeichungsnummer from delivery note', 'check of order size', 'check paper and certificates, default is vollständig', 'enter article name', 'enter ordered and received quantitiy', 'enter company name', 'enter article number used in select line', 'enter delivery note number', 'enter batch number in Chargen- Nr.', 'enter sample number']",Other
df0fc0c02c3a47388daa22f3a6956343,OOSA AssembleOrder,"['Assemble order', 'Check that all items are available', 'Gather all ordered items', 'Notify customer that not all of his requests are available and reorder items that are not available', 'Dispatch order and notify customer that their order is on its way']",Retail
df166a152df24941bf5aa598d7bdfc1f,Example 11,"['Risk assessment (simple)', 'Risk Assessment', 'Customer follow up']",Other
df1c033968014845b2b71a37bdeb0743,Data Entry,"['Take hours scripts', 'Subprocess']",Other
df1f7d4ca69c42199f7828655e5ddb87,week 7 subprocess,"['notifyseller about delivery', 'ship product to customer']",Retail
df1ff9e4735f4173a5c96d82747661f3,LV1_Transportation*,"['Receive the product from IT-department', 'Store the products in stock', 'Send to customers', 'Check the product', 'Pack the product']",Retail
df291b766daf4bd5ad20f4ef84cd78ae,8.6.2 Plan service and solution implementation,"['Develop IT training', 'Assess IT deployment risk', 'Manage IT roll-back procedures', 'Plan and align user testing and resources', 'Determine implementation requirements', 'Define implementation schedule and roll-out sequence', 'Create implementation communications']",High tech
df2ed3f4ba2245a48cfa0f18b1f38f16,Sub-Loop,"['Review response', 'Create response']",Other
df3023a597dc47e7b1f93785e768ef7d,Neuer Prozess,"['Register as Student', 'Apply', 'PASS EXAM']",Higher education and research
df30e05a4ae047e1bc74b440d8cb4051,Online Shop Process,"['Mark as ready to send', 'Calculate total cost', 'Check product availability', 'Convert customers currency']",Retail
df3150f72c1840cb8f26eb5bf22271c2,7.1 Update output systems,"['Load data and metadata into output databases', 'Format data and metadata ready to be put into output databases', 'Ensure data are linked to the relevant metadata']",Other
df33da45ed8f475da65cc1fa4ddcb470,Vehicle inspection,"['Perform inspection', 'Perform secondary check', 'Fill in form']",Other
df37f904142744d4a368041a6de6ac26,W2-P1D(NCLUSIVE GATEWAY) (Copy) (Copy) (Copy),"['sell off the existing car', 'Buy new car', 'Withdraw money from saving acct', 'Sign purchase agreement', 'borrow from parents', 'Apply for bank loan']",Automotive
df386a6b4d6b456ba6488143e7d8aa1c,Pharmacy,"['Check the compatibility of the drugs', 'Check the insurance eligibility', 'Complete the payment', 'Prepare the drugs for pick up', 'Accept the order']",Life sciences and healthcare
df3a5b84559e46afb40aaabfc403a504,BPM of a party,"['Say hello to everyone', 'direct the uber to the valley', 'decide who calls the uber', 'call the uber', 'Drink alcohol', 'tell my friend to call the uber', 'Smoke cigarette', 'suggest rock/paper/scissors']",Other
df3b3a70a35747a5ac9e21f7423bc203,Request Mortgage Documents,"['Create Legal Documents hrs', 'Send Customer Documents mins', 'Receipt Application Fee mins']",Banking
df432b41476543ae8724ecb884cfef2b,CR_ITEM02,"['Change product name on shared product master', 'Update product name on ""shared"" product variants']",Consumer products
df53859d1833483eac978ba2ebc9f265,"Blatt 2, Aufgabe 3a","['Pick up burger', 'Produce burger', 'Indicate choice and hand to mechanic', 'Select additional items', 'Pay at cash register']",Consumer products
df6216ff2afa48cf8cebc724eed1c687,Confirm the Vaccinees' informations,"['Confirm the complications', 'Confirm the vaccine type']",Life sciences and healthcare
df62957365f14ab9af5786ff448ea3eb,W1-P2(XOR)VER3(SCHOOL),"['CYCLE TO SCHOOL', 'DRIVE TO SCHOOL', 'ATTEND CLASS', 'GET READY FOR SCHOOL']",Other
df788ce5a5d74bafa4a5448d20f58470,Phase3,"['Checking the customer application documents', 'complete the loan application documents', 'Open the iteration process for quality assurance', 'Send the documents to the lenders', 'Receive all existing customer information', 'generate the customer documents', 'Re-entering the information']",Banking
df7a5031c94e43f183dae56b1a33d3b0,wb2 Prepare Load,"['advise the haulage unit', 'check the haulage unit complement', 'receive load preparation request', 'asset for the load', 'complete the administrative activities']",Travel and transportation
df7ef81af440427eb53fb06a3a12ed00,Bpm Example,"['Archive order', 'Ship goods', 'Check stock availability', 'Confirm Order', 'Emit invoice']",Logistics/Wholesale distribution
df800d7def1c45839ac423d2448d0f1b,3d hub,"['prepare quotation', 'declare customs', 'check quality', 'produce the part', 'choose supplier', 'send product to customer']",Industrial manufacturing
df83dc1cc3c045f48713c27904773f94,"Blatt 2, Aufgabe 4a","['insert two outlets and four cylinders', 'produce the seat', 'produce front fender in press', 'weld lower and upper part together', 'fabricate upper and lower part of engine block', 'Finish assembly', 'weld several bars together to produce frame', 'Jane Doe metal bars in press', 'produce rear fender in press']",Automotive
df863384bde94b2f9451e991b120f8ab,T Y 3.3,"['submitting loan application', 'choose an insurance', 'send acceptance pack with home insurance quote', 'send acceptance pack', 'verification of repayment agreement']",Insurance
df90e60b8f384d6fa4c112d04b585cda,Purchasing: Current,"['update spreadsheet', 'Physically count the inventory']",Retail
df948f56bfc94e9e80ebdbaed46a390f,exercise 3,"['perform tech review', 'log new proposal', 'perform financial review', 'perform directors review']",Other
df9c3091c7fd42e397a4b84766936fa6,Pharmacy Dispensing Process,"['Provide Medical Counselling', 'Payment and Dispensing', 'Validate and Understand the Script', 'Drug Preparation & Pick-Up', 'Profile Validation and Direction Docketing', 'Scan the barcode on to the system', 'Label Printing and Validation', 'Receive the Script']",Life sciences and healthcare
dfa0f555c5de4d7499f4eb174690e8af,1 Prozess,"['Save PDF in Sharepoint', 'Upload Overview PDF into Galaxy', 'Create PDF', 'Import Events']",Other
dfa5a77adaa04df395143b6817651afb,Create Goods Receipt,"['Provide Storage Location', 'Click OK', 'Create Goods Receipt', 'Take Possession Of Goods']",Other
dfa8836cd865425da749d584456b10b2,Actvity 1 Week 3,"['Retrieve Police Report', 'Create Action Plan', 'Calculate initial claim estimate', 'Claim Informant', 'Negotiate Settlement']",Insurance
dfac5d9157e14d9e885afae33ccb0853,Check the transferred deposit,"['Update the status in the platform', 'Make confirmation of deposit', 'Record the status of payment']",Banking
dfae1459943144318491a2aab1479a20,Assignment 3_Qestion 6 - 2,"['Document updated', 'Gathers details']",Other
dfb87d703e30422390144e7438b150d6,Workshop Week 8,"['Refer complaint internally with form', 'Confirm to external party via telephone', 'Inform complainant', 'Call registration', 'Refer complaint externally with form', 'Add complaint to incident', 'Archive Complaint', 'Analyse Complaint']",Other
dfb95c9044c74d4989bc655716be3e1f,USING COLLAPSE SUBPROCESS,"['TASK', 'SUB- PROCESS']",Other
dfba334c009a406ab38039b4b76f6e58,Online Sales,"['Online Purchase', 'Send Product', 'Update Inventory in ERP', 'Documents Invoice and Payment', 'Verify Bank Statements', 'Process Credit Card', 'Warehouse Prepares Shipment']",Retail
dfbfeced3bf6427ebfea9a75f3ad749c,W2-P5(PO)VER1,"['COMFIRM ORDER', 'GET SHIPMENT ADDRESS', 'ARCHIVE ORDER', 'RECEIVE PAYMENT', 'SEND INVOICE']",Other
dfc70c7753dc4cb482a6aa2d3f5d8ec8,plant,"['monitor the industrial plant (S)', 'log the monitoring (S)', 'install the industrial plant', 'shut down the industrial plant']",Industrial manufacturing
dfc92225678c4d2db0b898907855e40f,Get in the application for search the animal for adopt.,"['Click the adoption request', 'Adopter see the animal detail.', 'Application show Animal list.', 'Adopter interest to adopt the wanted animal.', 'Access the application.', 'Adopter filter the stray animals.']",Other
dfc923dd5273488896fa19bdd86b2916,data transfer process,"['activate the transfer process', 'save data in database', 'read the consumption', 'transfer data to company database', 'send the data back to operator', 'send the signal']",Other
dfd61c29972d48da84295d93a5d06464,Prepare Load,"['Prepare shipping documentation', 'Advise driver of load allocation', 'Assemble haulage unit', 'Advise unit is ready', 'Perform maintenance check', 'Load haulage unit']",Travel and transportation
dfda0367ea4f4e7ea844d196aa98d9ab,QuickModel,"['MO checks availability of choice industrial space using IMS using information from the rental application form', 'CSO Gather Requirements', 'OD collect and pass form to MO']",Construction and real estate
dfda74012d6c47e2b41182d5d821e58b,4_Level 2_Assignment and Accomodations Delivery,"['Insertion of accomodations into the DB and creation of the building sheet', 'Delivery of accommodations keys', 'Signing of the leasing', 'Technical assistance in the accomodation assignment', 'Request for the personal data documentation', 'Technical Inspection (in the case of reassignment)', 'Determination of the rent (subjective and objective)', 'Communication of the end of the work to the Municipality and to the Administrative Sector']",Construction and real estate
dfde35bcaa0345b6801762a3444539fb,Sales Order,"['Check inventory availability', 'Package product', 'Issue shipment', 'Obtain material', 'Enter order details', 'Manufacture product', 'Obtain product from warehouse']",Logistics/Wholesale distribution
dfe7cb67b99a46b4856f811a1e0ece74,Main - KU Leuven Pool,"['Make Preliminary ranking', 'Application Examination', 'Subprocess (Process an applicant)', 'Have committee meeting', 'Wait for response and Reallocate the offer', 'send notification']",Higher education and research
dfea211bd1bf4552a756fc6a2a2cbc65,Group2,"['cooking meal', 'Eat the meal', 'Buying groceries']",Other
dff185f9ed404b2b8040ae0e7942fcc2,Create Documents,"['propose project schedule to the provider', 'develop website', 'detail training curriculum']",Professional services
dff279eef4c0489ab819ba14831731bf,Level 2 as-is model_record results,"['Log information into the government database', 'Record inspection results', 'Collect the completed documents']",Government
dff29f9a07744471829622e2cbe2cd40,New Process,"['Selects tactic', 'Collect all available information about the case', 'Informed about the type of employer and type of employment contract', 'Reaching an agreement between the parties', 'Cancel case', 'contacts the ombudsman.', 'Estimation of chances to win', 'The judgment is made', 'The negotiation phase', 'If laws and contractual agreements are explicit.']",Other
dffc070561e040448cc8d7042cbf128d,Look for safety abnormalities,"['Look for worn components', 'Look for other abnormalities', 'Look for fluid leaks']",Other
dffc4b91d5504e6186932afe69a0b1eb,Exercise 5.3,"['Account creation', 'Confirm auction creation']",Other
e001b03f3d114e7b9648c71f9e12d82e,Search Based on Customers request,"['Search Hotel', 'Package result for customer review', 'Search Trains', 'Search Flights', 'Search travel on customer request']",Travel and transportation
e0037d7bacab46b8a71d5c38b9df71c2,Send products to subcontractor (Copy),"['Select best offer', 'Prepare an order for subcontractors', 'Send a request for quotation to all available subcontractors', 'Place order', 'Prepare list of all available subcontractors', 'Obtain quotes from subcontractors', 'Send materials to the subcontractor']",Construction and real estate
e0129bcb5a3f4b8083af34414e387cd7,Conduct Interview,"['Assign Ranking To Candidate', 'Share Application with Interviewers', 'Interview Applicant', 'Annotate Spreadsheet Observations', 'Meet up with an applicants Interviewers']",Other
e0185d63c76e4e1ca1dd010f5091a033,Workshop Week 4,"['Acceptance Package sent to customer', 'Loan Application approved', 'Acceptance Pack Prepared', 'Notifier customer of outcome', 'Invite customer for feedback', 'Application is approved', 'Acceptance Package received from customer', 'Application is Cancelled']",Banking
e020813f718a42f4a5e7e2acd97d9b66,New Process,"['open the case', 'check the resolution', 'analyses the case', 'notify the employee', 'use technique to solve case']",Other
e02c5b2cc3f54a4793e11f52bbf2960c,exercise 2,"['obtain statement from witnesses', 'lodge claim to the insurance company']",Insurance
e02ca4ac8acc4f8c81f0a77f7c75c044,Quiz 1_Jane Doe,"['Simple risk assessment', 'Assess risk', 'Notify customer of result', 'Advanced risk assessment']",Insurance
e02d077901814790bf6ce621ace52137,Propose Master Thesis Topic,"['Select Master Specialization', 'Encode Thesis title, description, and other requirements']",Higher education and research
e02e96f31dd643979dbf07600f715e34,3.1 Post Goods Receipt (Click Post),"['Update Material Inventory', 'Financial Updates', 'Generate Material Document and Post', 'Create Transfer Order', 'Create Inspection Lot', 'Create Transfer Requirement', 'Validate goods receipt against good receipt limits']",Other
e0323e518101499d894ce8c691300f23,Assignment 8 - Jane DoeJane Doe Fill Process,"['Enter Prescription Details', 'Final Check', 'Automated DUR', 'Collects and Labels Drugs', 'Insurance Check', 'Seals and Places Prescription in Pickup']",Life sciences and healthcare
e0334af40a734a3cb8c1b4a5c3afbe30,Greet vaccinee,"['Direct to seperate seating', 'Provide purple-coloured number card', 'Prioritise in queue']",Life sciences and healthcare
e033d7cb0d5747338266eaad56f10620,Ü6_A1,"['Confirm auction creation', 'Check registry status']",Other
e03d2fdba5454ec9a06e2cbaee78fae0,Identify and assess control risk,"['Determine which of the control risks identified are', 'Make preliminary assessment of control risk', 'Assess control risk', 'Determine risks that require special audit consideration']",Other
e03f4679d333407c9d47b35529359b1d,Figure 3.5_Jane Doe,"['Proceed to departure level reached', 'Pass luggage screening', 'Pass security screening', 'Proceed to security check']",Travel and transportation
e04aa9c67db04c2f8d33609af9219f12,Lab 1 Exercise,"['Archive order', 'Check item availability', 'Order confirmed', 'Goods shipped', 'Emit invoice', 'Send rejection']",Other
e0540f92a67640cc92b5bf6bc6a51746,First semester courses,"['Take ISEM', 'Participate in research colloquia']",Higher education and research
e05dabb0afc3462f9be8183a67de3930,Sprint Subpprocess,"['Resolve the bug', 'Paired Programming', 'Update TFS', 'Prioritize task', 'Add to current sprint', 'Development and Unit Testing']",Other
e05e8f9b0f934869a1be2913322706ef,Inspect vehicle at base 4,"['Raise vehicle to correct height', 'Drive vehicle to the hoist in base', 'Inspect undercarriage']",Automotive
e07525880e3e4bed8f1603edeae2a3ca,LV1_Designer*,"['Plan to design with our product', 'Research the trends', 'Analyze the research']",High tech
e077dcca23d8442aa84b4fdada063ddd,Exercise sheet 02-2a Order printing process,"['Create list', 'Print Orders']",Other
e079ef652dae4c6ea04b25248d3d061f,invoice,"['Send Invoice', 'Product Invoice']",Other
e07c95891cd24f25abf16668a2fd1588,Process Pictures,"['Arrange them into photo gallery', 'Edit remaining pictures', 'Create shareable link (view only)', 'Delete Duplicate photos']",Other
e07d0b3b58144cbaa473cc5a37a313aa,order a meal,"['deliver the order', 'choose drink', 'prepares the order', 'choose meal']",Other
e08170ac007349ec83edd4c02a50bf96,sub 2.3,"['create risk assessment profile', 'check credit']",Banking
e084f9bc6d1547de95d2ec07d0da03ed,01.03.00 - Module Configuration,"['Workshop Preparation', 'Subprocess (Module Configuration Workshop)', 'Travel']",Other
e09319b5a03f4c90b025e7018b4f3d6c,2.2.4 Cognos BI features,"['Enable users to interact with the content online/offline', 'Cognos BI evaluate the asset data in order to find improvements', 'Cognos allows simple interface for scheduling/alerts', 'Enables deeper level of strategic Asset reporting', 'Cognos BI allows the optimisation through simple assets focus reports', 'Report integrity maintained regardless of range of inputs across business', 'Simple to upload personal external data']",Other
e0ab6a5da62f440f891db208b43a38e7,Inform vaccinee to leave clinic - subprocess,"['Destroy paper forms', 'Ask for missing information', 'Ask to return tomorrow', 'Advise vaccinee to leave', 'Advise to monitor government announcements', 'Ask to complete form at home']",Life sciences and healthcare
e0b3002ca4bc42b5b86d1939b8b08f6a,Research design: presentation,"['Submit thesis', 'Pass oral examination', 'Agree oral examination', 'Prepare handout or presentation']",Higher education and research
e0b3018c510b44dcb15ba90bc8ddc260,Exercise 3.15 Insurance Claim with recommendation,"['Return claim to Claims Officer', 'Register claim', 'Process claim', 'Check recommendation', 'Write settlement recommendation', 'Examine claim']",Insurance
e0b4f62f96414d40ae7ae81519999c73,2.4 Request Mortgage Documents,"['Create Legal Documents', 'Email Documents', 'Receipt Application Fee']",Banking
e0c3dc13a49b45a782b1b6fe98add12d,New Process,"['Submit Status Report', 'Create status report history record', 'Start workflow', 'Create status report record']",Other
e0c71bbe70ee43e683dcab3cc49055da,Defining Scope,"['Define terms of IQ MOVE', 'Accurately Define Scope', 'Define process Boundary Explicitly', 'Define high level interface between processes', 'Define right personnels and responsibilities']",Other
e0c8e0fbadef448bb64bb446ef57688b,Ex 3.1_Hess,"['Receive Payment', 'Emit Invoice', 'Achieve Order', 'Get Shipment Address', 'Ship Products', 'Confirm Order']",Retail
e0cc65b3b6ff48a28d20959050a1a4b4,Register Written Test Results,"['Register Test Grades', 'Subprocess (Process Results)', 'Enter written test tasks scores', 'Get number of task', 'Enter written Test Score']",Higher education and research
e0d4aac167b842228fb48faff622339f,BPM Assign # 1 Level 1,"['Review Accounts', 'Enter GL Account Posting', 'Login to SAP', 'Display Balances II', 'Display Balances I']",Other
e0d6aa00892a44f6977b477ad132cf3c,HW1 Q1 Part3,"['Take electronics out of bag', 'Take liquids out of bag', 'TSA security check', 'Proceed to terminal gate', 'No electronics or liquids in bag']",Travel and transportation
