model_id,model_name,unique_activities,category
4a384d8c76f94d0e823dc3ab89cdf75d,Figure 3.1_Jane Doe,"['Get shipment address', 'Emit invoice', 'Confirm Order', 'Ship products', 'Receive payments', 'Archive order']",Deliver Physical Products
4a392152d373464f9644645ef2597e27,Verify Academic Transcript Subprocess,"['Send certified copies of degrees', 'Receive equivalent degree via e-mail', 'Pay fee to send document']",Other
4a3c5f333d3a4dd2a36d93d6d1ddbb96,Wagon Construction,"['Apron and rain gutters are welded.', 'Forehead wall is assembled.', 'Rain gutters are assembled', 'The roof is assembled on the side walls.', 'The chassis is placed on the bench.', 'The chassis and the side walls are welded.', 'The side walls are placed on the bench', 'Reinforcement profiles are added.', 'Apron is assembled.', 'The roof is welded.']",Deliver Physical Products
4a402f822718472fb6764ef92ccc38b5,Neu_SOLL_Level1_Final,"['Update systems', 'Submit SER requested documents', 'Provide data to subsequent systems', 'Send new request to SER', 'Submit ETF product data (AAA- Form)', 'Check request data', 'Check all documents', 'Send FINMA decision to SER']",Manage Information Technology
4a442a2969864c69adf3cb10e6423d30,Checkout Sanchez,"['Scan items abd identify payment method', 'Bag items', 'Accept payment']",Deliver Physical Products
4a471bb1add34e6cabdd1ed903ce53d5,Assess academic transcripts and motivation letters,"['Send notification of rejection', 'Subprocess (Assess academic transcript and motivation letter)']",Develop and Manage Human Capital
4a4ad1e69a2246698c0db614dd944848,Extension Decision,"['Process extension decision results', 'Perform simple check', 'Request and process new claim evaluation']",Other
4a4bd6de8bf64c4f9e79a42878c38ee4,W1-P2(XOR)VER3(SCHOOL),"['ATTENDING CLASS', 'GET READY TO SCHOOL', 'DRIVE TO SCHOOL', 'CYCLE TO SCHOOL']",Other
4a548037e6ae4cf5b69f30ddf49c7246,BPMN Paper Original,"['Update General Class Diagram', 'Elaborate Physical Model', 'Elaborate Class Diagram', 'Review Use Case Specification', 'Design Screen', 'Define Test Cases', 'Describe Use Case', 'Review Use Case Description', 'Update Data Base', 'Specify Report']",Develop and Manage Business Capabilities
4a5d6521b9474f9eb6e9c0c40a6cca0e,BISDA MBA PROCESS (GENERAL),"['Complete reading assignment', 'Complete Part']",Other
4a7b61df5aa44c39b5b700f886e4bc74,Complete Asset Profile,"['Run the AP/AM interface process', 'Use Lease Asset Express Add to record new leased asset', 'Process Open Transactions', 'Setup Lease Term and Lease Payment Amount to calculate and forcast future payments', 'Setup Step Lease Schedule of Payments to calculate and forcast future payments']","Acquire, Construct, and Manage Assets"
4a7d1d4b387245e2b5293b1517fdc3c3,Commence Communications,"['Email Affected Students/ Staff', 'Continue communication for updates', 'Email Internal and External Stakeholders']",Manage External Relationships
4a85e7be2b9e4321b5cef18f2ea64c16,12. adjust ranking,"['Allocate scholarship to next applicant', 'Allocate study place to next applicant', 'check applicants ranking', 'Update ranking', 'Remove applicant from ranking']",Develop and Manage Human Capital
4a88ea60ab9942218628a00d2676b9e5,3.3,"['check the recommendation', 'Examine the claim']",Other
4aa3a2490cbb453596a617409da2ed34,Serviceabschluss durchführen,"['Serviceantwort speichern', 'Serviceaufruf protokollieren']",Manage Customer Service
4aa68bff7f3d4fc292347fc03c006f03,Set up project (not needed),"['Work through CSD', 'General project related setup', 'Testing related setup']",Other
4aaad3b4dbca42d39a9be30381a6f455,Jane DoeK Exercise4.4,"['File Insurance Claim', 'Obtain statement from witness', 'Identify witness']",Other
4aaebaa8ae5844e48f556de59aa1ede8,Perform Verification,"['Notify Applicants of the Delay', 'Subprocess (Perform Verifications)', 'Put Application On-hold']",Other
4ac0984da8ee4936801e1c6875d12493,Beispiel,"['Subprocess (Process Order)', 'Check Inventory', 'Cancel Order', 'Calculate Shipping Cost']",Deliver Physical Products
4ac4b6014e9b488fa5ac43b753ba810a,PO Process - Jane Doe (Copy),"['Ship the goods', 'Get the good from Stock', 'Invoice Generate', 'Check P.O']",Deliver Physical Products
4ac6f94b4aae4fdea5a62dc665918463,Figure 3.1_Jane Doe,"['archive order', 'ship products', 'confirm order', 'emit invoice', 'get shipment address', 'recieve payment']",Deliver Physical Products
4acc57b801c94bd0b99b8e50f1d1aa72,Refund on EFTPOS,"['Enter the Merchant PIN', 'Press the ""EFTPOS"" Button and Select Refund"" then Press ""SEND""', 'Scan the Winning Ticket', 'Fill in the Refund Amount and Press ""SEND""', 'Print the Receipt by pressing Yes""', 'Customer needs to Swipe their card into EFTPOS Machine and Enter PIN', 'Give Confirmation Receipt to the Customer']",Manage Customer Service
4ad21ca4a2554d7c8f313bc9e2550cb4,Exercise 3.1,"['Approve application', 'Acceptance pack Received', 'Acceptance pack Prepared', 'Acceptance pack Send', 'send notification to Client', 'Cancel application']",Manage External Relationships
4ad35259007644bf8062948009204a40,NTRM Recording,"['Send NTRM Record Confirmation', 'Add new NTRM Record', 'Receive NTRM Record']",Other
4ad59a3513a745d59b466c5f62798772,Lab5Task2,"['Ask for large upgrade, economy is for peasants', 'Board the plane', 'Buy magazine', 'Visit the Koru lounge', 'Yell at staff due to upgrade denial', 'Check in at the counter', 'Arrive at the plane road', 'Buy drink', 'Accept upgrade', 'Check in at (online) terminal']",Other
4ad68f04530a47b3aaf35e7094731e18,Source from Supplier,"['Send RFQ', 'Identify Supplier', 'Emit Material PO', 'Select best quote', 'obtain quote from supplier']","Acquire, Construct, and Manage Assets"
4adc8a9825634f42a20df5c792333b0c,Notification actions Sub 2,"['organize disbursement', 'notify customer']",Manage Customer Service
4ae2a2b3b2d24c96b10eb446c9e3ede4,Feature Implementation- Subprocess,"['List for Future Release', 'Update Ticket and Notify Customer', 'Discard Requirement', 'Identify as Feature']",Develop and Manage Products and Services
4ae5dcd050194f8181859f0fed194a9e,Record Order,"['generate order check list', 'create customer address list', 'get order', 'create list of product']",Manage External Relationships
4aea028a1596411e96d170778c608bb8,as-is process,"['Begin revision', 'Check attendance', 'Give feedback', 'Recap lesson', 'Give lesson', 'Follow instructions', 'Prepare biology book', 'Give answers']",Other
4af44b1fe1a04a86a82aab153ac2d171,Screen Inspection Document,"['Notify customer the outcome on of inspection document', 'Check if the customer paid the insurance fee and vehicle tax from the government database', 'Review Inspection Document']",Manage Customer Service
4af46b3ea97c43e4a24bfcb029eb8fb9,r,"['Determines Customer Preferences', 'Collects Payments', 'Sells customer package']",Market and Sell Products and Services
4af503ac4bf54f6eb798c2c530199350,VRM,"['SCCM Data data pull', 'Munki Data data pull', 'Transformation Logic', 'Yesterday entire day pull with respect to sys_updated_on', 'Populate Raw Layer', 'Tableau Dashboard Update', 'AOD-QID Mapping Excel', 'Populate Information Layer']",Manage Information Technology
4afa0b9f0251453dbf6545cde4ae17f6,INCORRECT STOCK REQUEST,"['CHECK REQUEST', 'MAKES CHANGES', 'VERIFY REQUEST']",Other
4afc65bd82734cefa320f6437ba5cf00,Solution Design,"['Configure Security Rules', 'Customer provides Pain-points', 'Checking with customer for more additions', 'Configuring Policies']",Manage External Relationships
4b16bfc5a0404af7b0419190b1cceaa3,Admission-application-KULeuven-2 2,"['Adjust ranking', 'Review preliminary ranking']",Develop and Manage Human Capital
4b209b210cf14fad883f29874350a259,Arrange team discussion,"['Create proposal for external company', 'Submit to external company', 'Discuss findings', 'Submit at job hiring website', 'Announce hiring new employee']",Develop and Manage Human Capital
4b234999d0ab41e89fb2d4d1d5e17db5,Label Printing and Validation,"['Check the drugs with the script and label stuck', 'Print the CMI of the drugs', 'Stick the generated labels on to the drugs']",Other
4b2c0f193ffc4a31be6b2165c60740b1,W4-P2(Timer Event - Trip),"['Task', 'Book Trip', 'Pack Suit Cases', 'Choose Destination']",Other
4b2d6b091566427a8f51999c009e0785,Preparazione: esercizio 1,"['Receive signed documents', 'Notify applicant status', 'Prepare acceptance pack', 'Approve application', 'Send acceptance pack', 'Verify repayment agreement', 'Cancel application']",Manage External Relationships
4b2e85f0591947c9873b14c1f9b171af,Delivery planning,"['Definition of the ""delivery preparation report""', 'Creation of the delivery plan']",Deliver Physical Products
4b2f229a21cc4e4d8007e2a39386bdf0,Whitepaper figure,"['Identify Information Concepts states', 'Categorize Information Concept', 'Establish information concept relationships', 'Identify Information Concept Types', 'Define Information Concept', 'Identify information Concept', 'Identify Information Concept usage']",Manage Information Technology
4b33d119bc7348b799dc5b088f536071,Basic Elements - Task 6,"['Identify need for meeting', 'Send minutes of meeting', 'Meeting takes place', 'Issue final date and agenda', 'Evaluate date & request agenda items']",Manage External Relationships
4b35fb70fbea4d72a73ee7625b904eb1,Accreditation Process,"['Fill in spreadsheet', 'Add security stamp', 'Allocate membership products', 'Approve Student on DITA', 'Allocate Accreditation/s', 'Determine if in Swim Central', 'Import to CRM', 'copy data into Swim Central template', 'email to Jane Doe', 'Email certificate with Accreditation email template']",Manage External Relationships
4b3d8780181a4a9ca4911fe223cf2c00,Perf Mgmt_High Level,"['Align prepared proposal across organisation', 'Agree on individual targets', 'Communicate results', 'Review Performance']",Develop and Manage Human Capital
66b7770684074864928ebdec967665c2,Teaching a class,"['Break', 'Back to the office', 'Class part']",Other
66b9560e494a440696eff9f8bf946130,Subway process - M.K.,"['Wait standing', 'Wait for you stop', 'Wait sitting', 'Get on the train', 'Stay standing', 'Find the right direction you want to go', 'Find seat to sit']",Other
66c44631325244bfbd069f4fe6f8a051,facial recognition in supermarket,"['Scan the face and identity customer', 'Track customer', 'Deduct money from customer account', 'Scan the face and calculate price']",Manage Customer Service
66c7f5a31d2745f8bced7b1727408ac3,IAB203 Week 5 Activity 2,"['Send Out Mark', 'Review Assignment', 'Gather Results', 'Design Assignment', 'Update Assignment', 'Correct Results', 'Ask Colleagues to Review Assignment', 'Hand Out Assignment']",Other
66cc0660f90d490ebdefe041dbab743f,analyze quote,"['send Rf to suppliers', 'analyze quate', 'wait for quotation']","Acquire, Construct, and Manage Assets"
66ce7d949ea7465ca6aef975c734c7bc,F1 pitstop,"['oil and diezel', 'wheels', 'Lift the car', 'check up']",Deliver Physical Products
66d23ae47d12422891e203c064040334,Oef 1,"['Make Zakouskis', 'Serve dat shit', 'Make mini-quiches', 'Send party invites', 'Buy Ingredients', 'Prepare Ingredients', 'Make Vegetables eww']",Other
66d3fa80c4b64313b2a86e35879ffad9,sub 12,"['Ensure another clinician observes vaccinees', 'Make observations', 'Call senior clinic clinician', 'Bring vaccinee to emergency department', 'Bring to resuscitation area', 'Provide treatment']",Deliver Services
66d5a7baf29d4bcf862b9a5885aea27d,W1_P3(AND)VER1(AIRPORT),"['PASS SECURITY CHECK', 'PASS LUGGAGE SCREENING', 'PROCEED TO DEPARTMENT MALL', 'PROCEED TO SECURITY CHECK POINT']",Other
66d90db071d441ada9d80999dc38c5ae,Review order subprocess,"['Check Completeness', 'Check payment information', 'Check ability to be built']",Other
66de08c6d3614fcdb7fbec6b5bcb3296,Proje Yönetim Planı ve Eklerinin Hazırlanması,"['Schedule Management Plan', 'Scope Management Plan', 'Open Issues and Pending Decisions', 'Staffing Management Plan', 'Communications Management Plan', 'Procurement Management Plan', 'Risk Response Plan', 'Cost Management Plan', 'Quality Management Plan']",Develop and Manage Business Capabilities
66df4b32c1064058b32cbfff2df0cb82,Exercise 4,"['Lodge insurance claim', 'Obtained statement from witness', 'Check Witness']","Manage Enterprise Risk, Compliance, Remediation, and Resiliency"
66e4b2db7241431693868a759ddc5f3b,Loan application Process,"['Receive acceptance pack from customer', 'Approve application', 'Loan application approved', 'Prepare and send acceptance pack to customer', 'Invite customer to complete feedback survey', 'Notify applicant of application status', 'Cancel application']",Manage Customer Service
66efbe29c4514a679341cf108ad78667,W4-P1[Order-to-Cash],"['Send Invoice', 'Archive Order', 'Ship Good', 'Confirm Order']",Deliver Physical Products
66f8facc862f427d88ab0ccc12c2fa21,Repairing the interior,"['Renovating the dashboard', 'Renovating the seats', 'Renovating the front and side panels']",Other
66fff273c1794370a126f32f8e047fa7,Update form,"['Check form completeness', 'Request form update']",Other
6702eed6f7e948fb8f4e4e9d5163ea3d,run analysis_actual,"['register order infromation', 'run process', 'export data', 'clear device', 'copy data file to stick', 'place sample at position', 'check sample and order']",Manage Information Technology
6703cdeeabe44cb8aba693d6c183d44c,clean bar,"['find something to listen to', 'clean bar', 'walk to bar', 'change clothes']",Other
670b50dce31a4aefb844dc4e44e1cb12,W1-P2(XOR)v1,"['BUY TICKET AT KIOSK', 'BUY TICKET ON MOBILE PHONE', 'ENTER CINEMA', 'BUY MOVIE TICKET']",Other
670dfcaee1ea472c9ece8da00b9cb28c,Trammell: Desko Optimized,"['Order Entered', 'Print order', 'Scanned into the system', 'Credit Reviews Order', 'Error Verification']",Deliver Physical Products
67142d3f47df487996b24ff2e4aaee80,Übung5_A4,"['reporting incident', 'recording procedure', 'communicating to user', 'finding solution']",Deliver Services
671aac9581e24fc787525cddb7239209,Data Breach Process,"['Inform Group', 'Document Data Breach', 'Handle Incident', 'Trigger BCM Meeting', 'Inform about Data Breach', 'Actions for Remediation', 'Evaluate Risk of Data Breach', 'Actions for Future preventions', 'Decision making about remediation of Data breach', 'Gather Information about Data Breach', 'Notify Data Controller']","Manage Enterprise Risk, Compliance, Remediation, and Resiliency"
671ffd578aa54de9a0aa407f6f34ad38,12345678,"['Check history of orientation week attendance from previous years', 'Gather information about expected attendance from different faculties', 'Provides expected number of students', 'Prioritise space availability according to demand based on faculty needs', 'Provide space availability for all sessions based on expected student numbers', 'Provide extra room in close location, if attendance number exceeded']",Develop and Manage Human Capital
6721a771f8bd41618e0fecd2222f744e,EH_Testar_FileAClaim,"['Select period', 'Select child', 'Decide claim', 'Get selected options in File claim section']",Other
6723a55bf367430d8de3bd61381ae5b8,New Process,"['Electronic Resource Recommendation', 'Textbook Recommendation', 'Audio Visual Material Recommendation', 'Book Recommendation', 'Journal Recommendation']",Develop and Manage Products and Services
672cbf5f2f994e88928fedbceb30583e,BPM Week 3,"['Produce Invoice', 'Get shipment address', 'Confirm the order', 'Archive the Order', 'Check whether they have the product in stock', 'Ship the product', 'Receive payment', 'Retrieve product from warehouse']",Deliver Physical Products
6731525f67704cc8b6304893bfa041fe,enter new risk,"['select risk', 'Determine Risk Class', 'select category']","Manage Enterprise Risk, Compliance, Remediation, and Resiliency"
6731535c6dab4eb6a1fe653c3562bad0,process recommendation,"['examine recommendation', 'write recommendation', 'check recommendation']",Other
673467be9d5e40dc9f000d64b3f8c089,order fulfillment process,"['Complete quality assurance', 'Drop off script', 'Verify production', 'Enter data', 'Dispense prescriptions']",Deliver Physical Products
67476779e771485fa6fdfe639aa2ea90,Accept customers,"['Explain restaurant rules', 'Show customer table', 'Confirm order']",Manage Customer Service
674c437f245d4043b0402acc3b1ac773,Send to appropriate station,"['Send to shelving station', 'Send to lab station', 'Send to secure station']",Deliver Physical Products
6754e31d3bf348afa1be8df2ddf197b8,12345678,"['H', 'C', 'D']",Other
6758050c353f45a3b9bbc6e4771dacfa,Thanaporn-W3,"['Go to Shopping Website', 'Add an Item to the Cart', 'Fill in the Delivery Address', 'Pay']",Market and Sell Products and Services
6758684ae86748ba87183d739e08de15,Checkout- Jane Doe- jane.doe@dummy.com,"['Bag Items', 'Scam Items and Identify Payment Method', 'Process Credit Card', 'Accept Cash']",Manage Customer Service
6758acc2348745b6872a5e0512355e06,try model,"['place order', 'pick up prder']",Deliver Physical Products
6759585b751246e2a5b294e41f15f38b,Estimate the monthly benefit entitlement,"['Registers the entitlement', 'Notify the customer', 'Benefit assessment']",Manage Customer Service
675c0c534a0a4458abc4a2dd6b4bc56b,Loan 2 answer,"['Prepare acceptance pack', 'Approve application', 'Send acceptance pack', 'Verify repayment agreement', 'Notify status of application', 'Cancel application']",Manage Financial Resources
675c4516a9d84137ae5177530e7ab657,Process Goods Receipt,"['Handle the reception of goods', 'Create goods receipt']",Deliver Physical Products
6760255555bc4e94bab96e1cc113f3df,P2 - own exercise,"['DO EXERCISE', 'LISTEN TO MUSIC', 'GO TO STUDY', 'BREAKFAST', 'WAKE UP']",Other
6762219e099d4744a2f89791870234c2,ORS Revenue contracts- existing customer,"['Add fully negotiated contract to the Generate tab.', 'Draft contract', 'Complete all sections of the Signing tab', 'Activate Pure integration in the Generate tab.', 'Create agreement record in QUT Contracts', 'Send contract to customer', 'Contract fully signed', 'Contract negotiations', 'Send for Digital Signatures', 'Enter the mandatory fields in the Details tab.']",Manage External Relationships
6762d793adb04188be8d96b490d3cde6,Jane Doe Assignment 5 Part 1,"['Eat breakfast', 'Brew cup of coffee', 'Empty dishwasher', 'Make breakfast', 'Feed dogs and give them fresh water', 'Put one piece of toast in toaster']",Other
6764542ea5404d75bafdc496a1b9b596,Task Tracking,"['Enter description', 'Start timer', 'Type tag', 'Type date', 'Select project', 'Complete task', 'Stop timer']",Other
6777f583ac7b46a899df9407b1c7bcbc,Workshop Wk 3,"['Get shipment address', 'Archive the order', 'Confirm the order', 'Produce an invoice', 'Ship product', 'Retrieve product from warehouse', 'Check availability of stock', 'Receive the payment of the order']",Deliver Physical Products
67824045e973410c8a468ddd24717f31,sample process,"['wrap article', 'take the article from the stock', 'sent article']",Deliver Physical Products
67867685e59446f0b9caebd76fe2dd8a,inventory check,"['remove items from current inventory', 'found items']","Acquire, Construct, and Manage Assets"
678afe53b9b745ebb53d7da35a72e0ab,Übung 1,"['approve application', 'cancel application', 'verify the repayment agreement', 'receive signed documents', 'prepare acceptance pack', 'Notify applicant', 'send acceptance pack']",Manage External Relationships
678b6e00766645a7810f121a3b5cd398,Amazon Bestellung1,"['Enter address', 'Pay with voucher', 'Receive payment confirmation', 'Receive Order', 'immediate transaction', 'Pay with CC', 'Put Item in Shoppingcart', 'Go to virtual cashier']",Market and Sell Products and Services
6790237e8639452ab02148538d9ac9b1,Testing a system,"['It work', 'The process can work', 'Testing system', 'Fix bug', 'Have problem']",Manage Information Technology
67943c700d5641ad845d3b5d6299d38c,Design started,"['Create simulation', 'Create prototype', 'Create CAD model', 'Create system diagrams']",Develop and Manage Products and Services
679c84bddd5e448185c164e0e69ec4d8,Management decision about orders out of capacity,"['Prepare the email to communicate with retailers', 'Decide how and which retailers will be affected', 'Review the order and retailer history']",Manage External Relationships
679fce51a8354eeca2402854a4591f64,Priorich,"['Send article', 'Take stock papers', 'Wrap article']",Deliver Physical Products
67b33617c17041aab99dae3b1d666826,Prepare vaccines,"['Take vaccines from vaccine storage', 'Cover syringes', 'Extract dose into vaccines syringe']",Other
67c54ab6dec64dc7ba89a0e6a36c4974,Payment schedule,"['Schedule monthly payment', 'Trigger first entitlement payment', 'Pay scheduled payment']",Manage Financial Resources
67cca8008b924983accb6fa31e3cbe8b,Online Shopping,"['Go to Shopping Website', 'Add item to the Cart', 'Fill in the Delivery', 'Pay']",Market and Sell Products and Services
67d53889ca6a48b9adb8c0eebc7077ce,CEO and Branch Manger Report,"['Compile company report', 'send requested items', 'evaluate report', 'Request Market report', 'Research requested items', 'send complied report', 'Request Branch report']",Other
67dccff504a440a19104b127da4aab34,Prepare For Vaccination,"['Seek Senior Clinic Clinician’s Advice', 'Check Form To Confirm Vaccine', 'Check Form For Complications']",Other
67dd7c22463e48eabd2544f9c7890591,New Process,"['Prepare acceptance pack', 'Verity repayment agreement', 'Check if home insurance quote is required', 'Send home insurance quote', 'Send acceptance pack']",Other
67e27e93cb5547b29794d0e48a87cb15,AgencyStaffApproveAmendments,"['Get Selection', 'List Completed Amendment Requests', 'Send to Customer']",Manage External Relationships
67e7745d8c7f443faffabc70ada8eab9,Procurement Process,"['Pay vendor', 'Receive Invoice', 'Create Purchase Requisition', 'Create Purchase Order', 'Create Goods Receipt']",Manage Financial Resources
67ebb1d84daa440f89d25c0d8052cc59,Week3 SpeedX Scenario 2,"['ship product', 'produce invoice', 'check if product is in stock', 'receive payment', 'get shipment address', 'confirm order', 'archive order', 'retrieve the product']",Deliver Physical Products
67f578838f0e4a8cb1e0bc7367bd64b1,Improve IQA,"['Consolidate PER ratings', 'Prepare recommendations', 'Evaluate color team leaders', 'Evaluate color team members', 'Prepare Performance Evaluation Report (PER) Forms']",Develop and Manage Human Capital
67f7612a438644fea7c3b9638de5ae2b,Figure 3.14_Jane Doe,"['Get shipment address', 'Confirm order', 'Ship product', 'Receive Payment', 'Check stock availability', 'Retrieve product from warehouse', 'Emit voice', 'Archive order']",Deliver Physical Products
67f8e1256e684f4daebedb2ea7b0fade,Design email marketing campaign,"['Schedule the send-out times', 'Gather email addresses of consumers', 'Design email templates', 'Gather consents of consumers', 'Create email content']",Market and Sell Products and Services
67f951e197b44e67be9dd841066af6fe,12345678_Jane Doe_Subprocess8_Guide vaccinee to small table,"['Invite to small table', 'Check on-duty priority area', 'Identify patient', 'Call on-duty staff', 'Call non-staff']",Other
67ff17c3e530458ab0fb20fd54577179,Book Travel and Accomodations,"['Select Flight and Accommodation', 'Search best Flight and Accommodations', 'Book Flight', 'Book Accommodation']",Deliver Services
68011046fcb4497496498ea306aa3fae,Galyna gets to school,"['Get off at Hoboken Terminal', 'Get on bus and pay fair', 'Drive to stevens', 'Call grandpa', 'Take seat', 'Wait for bus', 'Determine Time', 'Wait for grandpa', 'Determine if the car is available', 'Walk to Central Ave bus stop', 'Get in his car', 'Walk to class']",Other
680193819f0d41ed9f187fb09de2fefb,Business Process Model for Pools and Lanes,"['Subprocess (Handling Department)', 'Subprocess (Notification Department)', 'Send Letter to customer']",Manage Customer Service
6803b1a365d7480e8df38aeebd76e29f,NOMR 14,"['Warehousing product', 'Produce product', 'Procure material', 'Request material', 'Plan production strategy']",Deliver Physical Products
6805aab0518841f9b4365fd4b9aed5bc,Process 1_Korol,"['Check med packet', 'Run insurance check', 'Pick up meds', 'Review prescription details', 'Run DUR check', 'Enter prescription details', 'Receive Payment']",Other
6805ae50e0c048c280f7d121abe361ca,Processus Jane Doe,"['Facilities sets up access', 'New Hire form is completed', 'HR enters new employee in HRMS', 'Back to HR', 'Filling forms', 'Set up new computer']",Develop and Manage Human Capital
680e532f859b4d2b973e5d869acbcfb5,Ex 9 - 3b Request-Reply Pattern,"['Query back-end systems in parallel', 'Merge all responses in single response message']",Manage Information Technology
680f393a469340c4b9aa7976a456ad02,13 BPMN 4 EX2,"['file claim', 'collect witnesses statements']",Other
68105bfe9cc54175b6995fc431deae68,New Process,"['Analyse request', 'Check internal rating']",Other
681e3857f4484fe38a6be772abb0e31e,Class activity,"['Place in box m)', 'Customized Pizza m)', 'Specialty Pizza m)', 'Takes order m)', 'Baked m)', 'Finalizes the order m)', 'Takes order']",Deliver Services
681f14db00564521801188f1456c0450,Order Fulfillment I,"['ship goods', 'confirm purchase order', 'archive order', 'obtain shipment address', 'receive payment', 'emit invoice']",Deliver Physical Products
6825b77a296241b7b5f29ee529c7d9cc,Jane Doe,"['Fill in payment information', 'True wallet', 'Debit card', 'Choose payment method', 'Credit card', 'Confirm information']",Manage Financial Resources
682726e8030c439682a1e6e48a89b809,17 Request access to Portals,"['CARS form is manually recorded', 'Access changes are made', 'Requestor is notified', 'The CARS form is triaged and allocated']",Manage Information Technology
682a933232534cc2abd4297ab7791a8f,Contractual Process (Inclusive),"['Financial review', 'Merge drafts', 'Create first draft', 'Technical Review', 'Juridical Review', 'Perform final review']",Other
682beb088286430d84539745ef3010a2,Assess motivation letter (plagiarism) subprocess,"['Receive plagiarism check results', 'Perform plagiarism check', 'Assign score to motivation letter', 'Read motivation letter']",Other
682e3a72492641568b21e40ad471aa09,3statuses,"['indentify statuses of processes', 'set probability and experation date', 'set statuses in Scoro']",Other
68304cb084394719b7773caf4530550c,Figure3.4_Jane Doe,"['Check invoices for mismatches', 'Post Invoice', 'Resend invoice to customer', 'Block invoice', 'Park invoice']",Manage Financial Resources
6848603ee5ca43ee82755f6feb833af4,Deliver Closure Study,"['Compile Final Closure Deliverables', 'Hand-over Final Deliverables', 'Maintain OOM Study', 'Execute Closure', 'Maintain FS Study', 'Complete FS Study', 'Maintain PFS Study', 'Complete PFS Study', 'Complete OOM Study']",Other
68494f4ac34f4df1a6abaf4ca12d54c8,Figure 4.20_Jane Doe,"['Charge penalty to customer', 'Determine cancelation penalty', 'Subprocess (Ship and Invoice)']",Manage Customer Service
68547f1fc1f1436899bcd468b85b46a6,Cancel booking,"['Send cancellation messages', 'Cancel booking']",Manage Customer Service
68572601970a456e9805bf6ab9e3efe3,Figure 4.6_Jane Doe,"['Subprocess', 'Place purchase order', 'Provide shipping address', 'Make payment', 'receive product']",Deliver Physical Products
6857b59ec1fe48f695e617daafffd7cc,assignment 8- shriya dendukuri BPMN,"['Perform insurance check', 'Fill prescription', 'Double check prescription', 'Enter prescription details', 'Put sealed prescription in pick-up area', 'Perform DUR']",Deliver Services
685a1e0f24a94e6882c90f328e93a17b,New Process,"['check again', 'check paper']",Other
686992be722c4765a1362f09bc7ec5ac,W6-P1[TIMEREVENTS1],"['STORE BACKUP TAPE IN SAFE', 'Backup Server HDD To Tape']",Manage Information Technology
686c6fede821440f82799552694bf87e,Request-Reply pattern 9.3.c,"['Send the request to s.', 'Receive the response from S.', 'Create response Msg.', 'Determine the service providers']",Manage External Relationships
687220f1d8f94554a34354d655c9b7d6,finalise recommndation,"['examine claim', 'write recommendation', 'check recommendation']",Manage Customer Service
6879c1233ba64ddd94c803ea9f597b33,Sprint Prozess,"['Review', 'Alignment', 'Daily']",Other
688f76d854a642b4b5f4629cce85fbc4,T1 Q3,"['Online Payment', 'Booking ticket', 'Seat Reservation', 'Register']",Deliver Services
6890da8e45234f7cbf04cdfcb50e2bb8,Workshop 3 process,"['Check if product is in stock', 'Confirm Order', 'Receive Payment of order', 'Ship the product', 'Produce invoice', 'Receive shipping address', 'Retrieve product from warehouse', 'Archives order']",Deliver Physical Products
68920478d7c042fda1bb5cb57eea7a5b,ThesisProcess,"['Extract Data Flow', 'Create weighted Graph using Control Flow', 'Specify BPMN Models', 'Match Clusters', 'Create weighted Graph using Data Flow', 'Extract Control Flow', 'Extract Microservice Candidates', 'Identify Clusters']",Other
68922f6d4c114bcd94a1f106382cd5bf,Exercise 3,"['Perform Assessment', 'Authorise Garage Repairs', 'Send Letter to customer', 'Check the insurance', 'Register the claim', 'Check the documents', 'Reject Claim', 'Schedule payment']",Manage Customer Service
689ba0bbafe945c5a0ea336c7cb03c64,Jane Doe Assignment 8 Sub Process Fill Prescription,"['Collected drug from shelf', 'Drug put in bag', 'Stapled Bag with prescription on it']",Deliver Physical Products
689e6380378143b1800ddd1f28c74d37,Enter Second G/L posting,"['Navigate to Enter G/L document screen', 'Enter offsetting G/L entry', 'Enter your G/l account', 'Click Save button', 'Enter document date', 'Enter debit/credit ,amount, and cost cetner']",Manage Financial Resources
68a41b5dfe3d4837939ae1aacad612ad,star mall workflow,"['OD dispatches from to MO', 'Gather requirements and fill rental application form', 'Receive application form and check availability']",Other
68a6491b2411445cbdc2ce87d77cb8a7,Auction,"['Conduct auction', 'Complete auction', 'Send auction creation confirmation']",Other
68aa644a26d14f2e9a0285c92ccf1330,W1-P2(XOR)V4,"['Cycle to tuition', 'Drive to tuition', 'Go straight to classroom', 'get ready to tuition']",Other
68ab087144ec4c16b0bc23ce4b7aef9b,Collect Prescription,"['Ask pick-up time', 'Place in appropriate box']",Other
68afaedc11334a2c801eb66ee78b2348,8.4.4 Manage business information content,"['Monitor and control business information', 'Perform internal usage audits', 'Maintain business information feeds and repositories', 'Implement and administer business information access']",Manage Information Technology
68b1097f5e5f40119cd9fecfb84b889c,HW#1,"['Simple risk assessment', 'Advanced risk assessment', 'Risk assessment completed', 'Customer notified risk assesment', 'Disbursement organized', 'Access credit risk']","Manage Enterprise Risk, Compliance, Remediation, and Resiliency"
68b3af3a70fe4cbaac0f21e6ab8bc451,Starbucks 1- Jane Doe jane.doe@dummy.com,"['Accept cash', 'retrieve pastry from the pastry case', 'Give receipt', 'Process gift card', 'Take order', 'fill cup with coffee, and put lid', 'Process credit card', 'Deliver order and identify payment method']",Deliver Services
